Event Name,Event Type,Event Description,Date & Time,Duration (hrs),City,Country,Latitude,Longitude,Attendees,Average Rating,Review Count,Cost,Target Audience
Rice Folk Dance Night of Sports in Nakhon Ratchasima,Sports,"Compete or cheer at the Rice Folk Dance Night of Sports in Nakhon Ratchasima, an action-packed sports celebration highlighting strength and spirit in Nakhon Ratchasima.",2/6/2025 18:12,5,Nakhon Ratchasima,Thailand,8.693817208,103.4700023,4122,3.3,610,Free,Nomads
Elephant Silk Festival of Arts in Udon Thani,Arts,"Explore Thai creativity at the Elephant Silk Festival of Arts in Udon Thani, a vibrant showcase of traditional and contemporary arts in Udon Thani.",1/7/2025 6:51,1,Udon Thani,Thailand,13.92696838,102.2688541,1160,3.9,901,Low,Everyone
Knowledge & Culture Fair in Chiang Mai,Education,"Engage in dialogue and discovery at the Knowledge & Culture Fair in Chiang Mai, an inspiring event promoting lifelong learning in Chiang Mai.",1/20/2025 6:33,4,Chiang Mai,Thailand,17.92959077,101.5000408,3257,4.6,93,Low,Nomads
Ancient Festival of Food in Koh Samui,Food,"Experience the taste of Thailand at the Ancient Festival of Food in Koh Samui, featuring iconic dishes and culinary traditions from Koh Samui.",2/18/2025 14:36,3,Koh Samui,Thailand,16.2595236,104.5830822,4713,3.6,213,Low,Nomads
Songkran Street Music Fest in Trang,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Trang, celebrating Thai music culture in Trang.",2/15/2025 13:01,6,Trang,Thailand,15.91922865,103.2858749,4493,4.7,954,Medium,Nomads
Community Wisdom Expo in Bangkok,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Bangkok, an inspiring event promoting lifelong learning in Bangkok.",2/25/2025 17:48,5,Bangkok,Thailand,9.105066408,102.2785466,1744,3.3,964,Medium,Everyone
Floating Craft Market of Arts in Chiang Rai,Arts,"Explore Thai creativity at the Floating Craft Market of Arts in Chiang Rai, a vibrant showcase of traditional and contemporary arts in Chiang Rai.",1/20/2025 16:22,2,Chiang Rai,Thailand,15.50968231,97.33515553,297,3.4,675,Medium,Locals
Floating Lotus Ritual of Food in Hat Yai (8e3),Food,"Experience the taste of Thailand at the Floating Lotus Ritual of Food in Hat Yai (8e3), featuring iconic dishes and culinary traditions from Hat Yai.",1/14/2025 0:14,1,Hat Yai,Thailand,15.43320484,103.7679566,1083,4.5,912,Medium,Expats
Traditional Cultural Showcase of Food in Pattaya,Food,"Experience the taste of Thailand at the Traditional Cultural Showcase of Food in Pattaya, featuring iconic dishes and culinary traditions from Pattaya.",1/12/2025 21:59,1,Pattaya,Thailand,18.81310749,99.07790856,303,3.6,415,Low,Nomads
Community Wisdom Expo in Chiang Rai,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Chiang Rai, an inspiring event promoting lifelong learning in Chiang Rai.",1/26/2025 18:22,5,Chiang Rai,Thailand,13.86584617,102.5971918,3713,5.0,812,High,Everyone
Smart Nation Conference in Udon Thani,Technology,"Join leading tech minds and innovators at the Smart Nation Conference in Udon Thani, where the future of technology unfolds in Udon Thani.",1/3/2025 14:53,6,Udon Thani,Thailand,16.82507727,102.8433474,3248,4.7,436,High,Locals
Lantern Melody Night in Trang,Music,"Enjoy live performances and local rhythms at the Lantern Melody Night in Trang, celebrating Thai music culture in Trang.",3/7/2025 0:56,1,Trang,Thailand,5.886430534,95.79670159,544,4.0,133,Medium,Locals
Traditional Cultural Showcase of Arts in Kanchanaburi,Arts,"Explore Thai creativity at the Traditional Cultural Showcase of Arts in Kanchanaburi, a vibrant showcase of traditional and contemporary arts in Kanchanaburi.",3/12/2025 6:43,3,Kanchanaburi,Thailand,6.209946825,99.86016168,1721,4.8,446,High,Everyone
Explore Asia Travel Summit in Hua Hin,Travel,"Meet fellow travelers and discover new destinations at the Explore Asia Travel Summit in Hua Hin, spotlighting adventure and exploration in Hua Hin.",2/18/2025 17:28,6,Hua Hin,Thailand,5.913286635,96.66707619,4131,3.9,244,Medium,Everyone
Future Skills Festival in Ayutthaya,Education,"Engage in dialogue and discovery at the Future Skills Festival in Ayutthaya, an inspiring event promoting lifelong learning in Ayutthaya.",1/26/2025 13:39,3,Ayutthaya,Thailand,16.60574158,99.00583376,4912,3.4,938,Low,Nomads
Wisdom Exchange Summit in Udon Thani,Education,"Engage in dialogue and discovery at the Wisdom Exchange Summit in Udon Thani, an inspiring event promoting lifelong learning in Udon Thani.",1/15/2025 10:58,1,Udon Thani,Thailand,17.00652953,100.8915507,4587,3.8,218,Free,Everyone
Hidden Gems Tourism Showcase in Khon Kaen,Travel,"Meet fellow travelers and discover new destinations at the Hidden Gems Tourism Showcase in Khon Kaen, spotlighting adventure and exploration in Khon Kaen.",1/23/2025 10:36,2,Khon Kaen,Thailand,18.97142628,98.99057589,1606,3.8,476,Free,Locals
Nature & Culture Expo in Khon Kaen,Travel,"Meet fellow travelers and discover new destinations at the Nature & Culture Expo in Khon Kaen, spotlighting adventure and exploration in Khon Kaen.",1/12/2025 10:58,3,Khon Kaen,Thailand,7.479496587,100.8570266,2147,4.3,532,Medium,Expats
Songkran Street Music Fest in Surat Thani,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Surat Thani, celebrating Thai music culture in Surat Thani.",1/28/2025 9:16,6,Surat Thani,Thailand,15.78121017,101.3724723,1876,4.3,298,Free,Expats
Thai Cultural Showcase of Food in Trang,Food,"Experience the taste of Thailand at the Thai Cultural Showcase of Food in Trang, featuring iconic dishes and culinary traditions from Trang.",2/28/2025 7:38,4,Trang,Thailand,17.9579325,99.64330159,4507,3.3,377,Low,Everyone
Bangkok AI Summit by AIS in Samut Prakan,Technology,"Join leading tech minds and innovators at the Bangkok AI Summit by AIS in Samut Prakan, where the future of technology unfolds in Samut Prakan.",3/3/2025 7:08,2,Samut Prakan,Thailand,11.70990797,95.6439363,432,4.2,884,Medium,Nomads
Cultural Harmony Music Fest in Udon Thani,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Udon Thani, celebrating Thai music culture in Udon Thani.",1/30/2025 17:48,2,Udon Thani,Thailand,16.24749556,98.62351678,4887,3.9,566,Free,Nomads
Highland Marathon in Nakhon Ratchasima,Sports,"Experience competitive spirit and high energy at the Highland Marathon in Nakhon Ratchasima, a celebration of movement and sports in Nakhon Ratchasima.",3/1/2025 8:02,5,Nakhon Ratchasima,Thailand,14.78497469,98.33027249,880,4.6,302,Free,Expats
Floating Lotus Ritual of Arts in Krabi,Arts,"Explore Thai creativity at the Floating Lotus Ritual of Arts in Krabi, a vibrant showcase of traditional and contemporary arts in Krabi.",1/13/2025 20:57,1,Krabi,Thailand,5.58183696,98.06910549,2851,3.8,638,Medium,Everyone
Handcraft Heritage Show in Rayong,Arts,"Explore Thai creativity at the Handcraft Heritage Show in Rayong, a vibrant showcase of traditional and contemporary arts in Rayong.",3/14/2025 22:24,5,Rayong,Thailand,7.939327814,95.98103261,1968,3.0,751,Medium,Locals
Traditional Festival of Food in Chonburi,Food,"Experience the taste of Thailand at the Traditional Festival of Food in Chonburi, featuring iconic dishes and culinary traditions from Chonburi.",1/2/2025 10:48,4,Chonburi,Thailand,14.69979535,102.4516334,4863,3.9,116,Medium,Expats
Traditional Ceremony of Sports in Trang,Sports,"Compete or cheer at the Traditional Ceremony of Sports in Trang, an action-packed sports celebration highlighting strength and spirit in Trang.",1/27/2025 18:21,2,Trang,Thailand,14.25215985,102.420586,2402,4.3,486,High,Nomads
Floating Island Street Feast of Arts in Hat Yai,Arts,"Explore Thai creativity at the Floating Island Street Feast of Arts in Hat Yai, a vibrant showcase of traditional and contemporary arts in Hat Yai.",2/17/2025 17:55,2,Hat Yai,Thailand,13.55931196,99.07716637,4432,3.1,505,High,Everyone
Sustainable Travel Thailand in Rayong,Travel,"Meet fellow travelers and discover new destinations at the Sustainable Travel Thailand in Rayong, spotlighting adventure and exploration in Rayong.",2/26/2025 15:56,4,Rayong,Thailand,16.72943651,101.8067974,2850,3.1,602,High,Everyone
Traditional Festival of Food in Kanchanaburi,Food,"Experience the taste of Thailand at the Traditional Festival of Food in Kanchanaburi, featuring iconic dishes and culinary traditions from Kanchanaburi.",1/6/2025 19:53,5,Kanchanaburi,Thailand,19.88336125,104.8429806,1752,4.1,787,High,Expats
Local Trails & Taste Expo in Khon Kaen,Travel,"Meet fellow travelers and discover new destinations at the Local Trails & Taste Expo in Khon Kaen, spotlighting adventure and exploration in Khon Kaen.",1/30/2025 2:37,4,Khon Kaen,Thailand,9.210866725,102.4244402,3267,3.7,51,Low,Nomads
Royal Heritage Fair of Food in Bangkok,Food,"Experience the taste of Thailand at the Royal Heritage Fair of Food in Bangkok, featuring iconic dishes and culinary traditions from Bangkok.",1/14/2025 16:54,5,Bangkok,Thailand,18.272515,95.6360043,4323,5.0,733,Medium,Everyone
Mountain Sports Meetup in Nakhon Ratchasima,Sports,"Experience competitive spirit and high energy at the Mountain Sports Meetup in Nakhon Ratchasima, a celebration of movement and sports in Nakhon Ratchasima.",1/5/2025 6:03,1,Nakhon Ratchasima,Thailand,18.31841925,100.3358223,1372,3.3,526,Medium,Expats
Lotus Island Street Feast of Arts in Surat Thani,Arts,"Explore Thai creativity at the Lotus Island Street Feast of Arts in Surat Thani, a vibrant showcase of traditional and contemporary arts in Surat Thani.",3/1/2025 0:53,4,Surat Thani,Thailand,17.98787005,100.1444805,4297,3.4,235,Medium,Expats
Traditional Knowledge Forum in Chonburi,Education,"Engage in dialogue and discovery at the Traditional Knowledge Forum in Chonburi, an inspiring event promoting lifelong learning in Chonburi.",2/24/2025 14:28,3,Chonburi,Thailand,18.50596125,99.65929649,2185,4.1,995,Free,Locals
Royal Ayutthaya Showcase of Arts in Bangkok,Arts,"Explore Thai creativity at the Royal Ayutthaya Showcase of Arts in Bangkok, a vibrant showcase of traditional and contemporary arts in Bangkok.",2/11/2025 10:13,1,Bangkok,Thailand,12.15860065,96.58080087,4992,4.8,366,Low,Locals
NextGen Tech Expo in Nakhon Ratchasima,Technology,"Join leading tech minds and innovators at the NextGen Tech Expo in Nakhon Ratchasima, where the future of technology unfolds in Nakhon Ratchasima.",2/5/2025 18:55,4,Nakhon Ratchasima,Thailand,11.25276721,101.6293315,4235,4.7,799,Medium,Everyone
Lotus Island Street Feast of Food in Surat Thani,Food,"Experience the taste of Thailand at the Lotus Island Street Feast of Food in Surat Thani, featuring iconic dishes and culinary traditions from Surat Thani.",1/18/2025 19:39,2,Surat Thani,Thailand,14.1560923,96.98354605,3953,3.9,563,High,Expats
Songkran Street Music Fest in Khon Kaen,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Khon Kaen, celebrating Thai music culture in Khon Kaen.",3/9/2025 1:56,6,Khon Kaen,Thailand,11.84595605,98.4586432,2163,4.2,431,Medium,Everyone
NextGen Tech Expo in Hua Hin,Technology,"Join leading tech minds and innovators at the NextGen Tech Expo in Hua Hin, where the future of technology unfolds in Hua Hin.",1/8/2025 9:27,2,Hua Hin,Thailand,13.64258378,98.04207659,3321,3.7,233,Free,Nomads
Isaan Sound Celebration in Trang,Music,"Enjoy live performances and local rhythms at the Isaan Sound Celebration in Trang, celebrating Thai music culture in Trang.",3/7/2025 20:48,6,Trang,Thailand,19.67489565,97.81014139,1448,4.5,695,High,Locals
Thai Ceremony of Food in Ayutthaya,Food,"Experience the taste of Thailand at the Thai Ceremony of Food in Ayutthaya, featuring iconic dishes and culinary traditions from Ayutthaya.",3/11/2025 21:31,5,Ayutthaya,Thailand,19.23224853,96.36524684,2723,4.2,383,High,Locals
Elephant Folk Dance Night of Food in Khon Kaen,Food,"Experience the taste of Thailand at the Elephant Folk Dance Night of Food in Khon Kaen, featuring iconic dishes and culinary traditions from Khon Kaen.",1/21/2025 10:34,1,Khon Kaen,Thailand,7.30350607,95.26065937,2926,3.4,461,Low,Expats
Travel Tech Asia in Nonthaburi,Travel,"Meet fellow travelers and discover new destinations at the Travel Tech Asia in Nonthaburi, spotlighting adventure and exploration in Nonthaburi.",2/23/2025 3:09,1,Nonthaburi,Thailand,15.15490841,95.31373859,1614,3.3,248,Low,Expats
Creative Thai Arts Festival in Kanchanaburi,Arts,"Explore Thai creativity at the Creative Thai Arts Festival in Kanchanaburi, a vibrant showcase of traditional and contemporary arts in Kanchanaburi.",2/3/2025 19:49,3,Kanchanaburi,Thailand,18.52009211,99.63710872,4126,4.2,632,High,Nomads
EduFuture Forum Thailand in Chiang Rai,Education,"Engage in dialogue and discovery at the EduFuture Forum Thailand in Chiang Rai, an inspiring event promoting lifelong learning in Chiang Rai.",3/11/2025 19:20,4,Chiang Rai,Thailand,16.02693784,96.18410749,178,4.8,552,Medium,Locals
Thai Indie Sound Festival in Chonburi,Music,"Enjoy live performances and local rhythms at the Thai Indie Sound Festival in Chonburi, celebrating Thai music culture in Chonburi.",1/15/2025 16:59,5,Chonburi,Thailand,16.06482115,104.6583684,4237,4.9,44,Free,Locals
Thai Festival of Arts in Kanchanaburi,Arts,"Explore Thai creativity at the Thai Festival of Arts in Kanchanaburi, a vibrant showcase of traditional and contemporary arts in Kanchanaburi.",3/15/2025 19:01,5,Kanchanaburi,Thailand,11.36740332,100.3386614,1574,4.5,520,High,Expats
Thai Islands Explorer Fest in Surat Thani,Travel,"Meet fellow travelers and discover new destinations at the Thai Islands Explorer Fest in Surat Thani, spotlighting adventure and exploration in Surat Thani.",1/14/2025 7:40,4,Surat Thani,Thailand,5.928758009,103.9134944,3101,3.3,281,Low,Expats
Thai Indie Sound Festival in Nonthaburi,Music,"Enjoy live performances and local rhythms at the Thai Indie Sound Festival in Nonthaburi, celebrating Thai music culture in Nonthaburi.",2/24/2025 18:31,6,Nonthaburi,Thailand,10.12356508,104.6931815,2840,4.6,532,Free,Locals
Island Lotus Ritual of Sports in Surat Thani,Sports,"Compete or cheer at the Island Lotus Ritual of Sports in Surat Thani, an action-packed sports celebration highlighting strength and spirit in Surat Thani.",3/18/2025 0:27,2,Surat Thani,Thailand,10.07094419,102.7529024,1647,3.2,122,Low,Expats
Northern Thai Sports Challenge in Chiang Rai,Sports,"Compete or cheer at the Northern Thai Sports Challenge in Chiang Rai, an action-packed sports celebration highlighting strength and spirit in Chiang Rai.",3/17/2025 12:47,1,Chiang Rai,Thailand,6.01347814,104.9041104,2574,3.4,560,Low,Nomads
Smart Nation Conference in Khon Kaen,Technology,"Join leading tech minds and innovators at the Smart Nation Conference in Khon Kaen, where the future of technology unfolds in Khon Kaen.",2/28/2025 23:38,6,Khon Kaen,Thailand,18.13671963,104.6235559,3887,5.0,811,Free,Expats
Ayutthaya Heritage Fair of Sports in Samut Prakan,Sports,"Compete or cheer at the Ayutthaya Heritage Fair of Sports in Samut Prakan, an action-packed sports celebration highlighting strength and spirit in Samut Prakan.",2/5/2025 2:42,4,Samut Prakan,Thailand,11.96561723,104.6791239,1530,3.4,943,High,Expats
SmartCity Innovation Fair in Nakhon Ratchasima,Technology,"Join leading tech minds and innovators at the SmartCity Innovation Fair in Nakhon Ratchasima, where the future of technology unfolds in Nakhon Ratchasima.",2/11/2025 17:28,6,Nakhon Ratchasima,Thailand,19.29228056,96.05603708,2109,5.0,170,Medium,Everyone
Floating Island Street Feast of Arts in Phuket,Arts,"Explore Thai creativity at the Floating Island Street Feast of Arts in Phuket, a vibrant showcase of traditional and contemporary arts in Phuket.",2/15/2025 12:36,2,Phuket,Thailand,5.060606458,104.5396648,3865,4.5,647,Medium,Locals
SmartCity Innovation Fair in Hua Hin,Technology,"Join leading tech minds and innovators at the SmartCity Innovation Fair in Hua Hin, where the future of technology unfolds in Hua Hin.",3/18/2025 11:38,4,Hua Hin,Thailand,16.05656349,100.2945728,2192,3.6,8,Free,Nomads
FutureCode Conference in Chiang Rai,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Chiang Rai, where the future of technology unfolds in Chiang Rai.",1/28/2025 22:13,4,Chiang Rai,Thailand,7.827538796,95.34710157,2388,4.8,505,Low,Everyone
Lanna Temple Fair of Arts in Chiang Mai,Arts,"Explore Thai creativity at the Lanna Temple Fair of Arts in Chiang Mai, a vibrant showcase of traditional and contemporary arts in Chiang Mai.",2/20/2025 2:06,6,Chiang Mai,Thailand,17.88816251,95.64519083,3342,4.3,661,Low,Everyone
